 *****************************
 *****************************
 *****************************
           Time    Hsig  RTpeak    Tm01    Tm02   Tm_10    FSpr     Dir    Dspr   PkDir
 *****************************
 *****************************
 *****************************
 20000101.002450    1    0.88   14.28    8.56    7.76   10.34    5.29  264.77  264.77  265.00
 20000101.002450    2    0.86   14.28    8.70    7.87   10.48    5.09  264.78  264.78  265.00
 20000101.002500    1    0.87   14.28    8.46    7.70   10.16    5.31  264.77  264.77  265.00
 20000101.002500    2    0.85   14.28    8.63    7.83   10.34    5.11  264.77  264.77  265.00
 20000101.002510    1    0.88   14.28    8.56    7.76   10.34    5.31  264.77  264.77  265.00
 20000101.002510    2    0.86   14.28    8.70    7.87   10.48    5.11  264.77  264.77  265.00
 20000101.002520    1    0.87   14.28    8.46    7.70   10.16    5.30  264.77  264.77  265.00
 20000101.002520    2    0.85   14.28    8.63    7.83   10.34    5.10  264.78  264.78  265.00
 20000101.002530    1    0.88   14.28    8.56    7.76   10.34    5.31  264.77  264.77  265.00
 20000101.002530    2    0.86   14.28    8.69    7.86   10.48    5.11  264.77  264.77  265.00
 20000101.002540    1    0.87   14.28    8.46    7.70   10.16    5.29  264.77  264.77  265.00
 20000101.002540    2    0.85   14.28    8.64    7.84   10.35    5.12  264.77  264.77  265.00
 20000101.002550    1    0.88   14.28    8.56    7.76   10.34    5.31  264.77  264.77  265.00
 20000101.002550    2    0.86   14.28    8.69    7.86   10.47    5.08  264.79  264.79  265.00
 20000101.002600    1    0.87   14.28    8.46    7.70   10.16    5.30  264.77  264.77  265.00
 20000101.002600    2    0.85   14.28    8.64    7.84   10.34    5.14  264.75  264.75  265.00
 20000101.002610    1    0.88   14.28    8.57    7.76   10.35    5.30  264.77  264.77  265.00
 20000101.002610    2    0.86   14.28    8.70    7.86   10.48    5.06  264.79  264.79  265.00
 20000101.002620    1    0.87   14.28    8.47    7.70   10.16    5.31  264.77  264.77  265.00
 20000101.002620    2    0.85   14.28    8.63    7.83   10.34    5.13  264.76  264.76  265.00
 20000101.002630    1    0.88   14.28    8.57    7.76   10.35    5.29  264.77  264.77  265.00
 20000101.002630    2    0.86   14.28    8.70    7.86   10.48    5.09  264.78  264.78  265.00
 20000101.002640    1    0.87   14.28    8.47    7.70   10.16    5.31  264.77  264.77  265.00
 20000101.002640    2    0.85   14.28    8.63    7.83   10.34    5.10  264.77  264.77  265.00
 20000101.002650    1    0.88   14.28    8.57    7.76   10.35    5.31  264.77  264.77  265.00
 20000101.002650    2    0.86   14.28    8.70    7.86   10.49    5.12  264.76  264.76  265.00
 20000101.002700    1    0.87   14.28    8.46    7.70   10.16    5.29  264.77  264.77  265.00
 20000101.002700    2    0.85   14.28    8.63    7.83   10.34    5.09  264.78  264.78  265.00
 20000101.002710    1    0.88   14.28    8.57    7.76   10.35    5.32  264.77  264.77  265.00
 20000101.002710    2    0.86   14.28    8.69    7.86   10.48    5.11  264.77  264.77  265.00
 20000101.002720    1    0.87   14.28    8.46    7.70   10.16    5.29  264.77  264.77  265.00
 20000101.002720    2    0.85   14.28    8.64    7.83   10.35    5.12  264.76  264.76  265.00
 20000101.002730    1    0.88   14.28    8.57    7.76   10.35    5.31  264.77  264.77  265.00
 20000101.002730    2    0.86   14.28    8.69    7.85   10.48    5.07  264.79  264.79  265.00
 20000101.002740    1    0.87   14.28    8.47    7.70   10.16    5.30  264.77  264.77  265.00
 20000101.002740    2    0.85   14.28    8.63    7.83   10.35    5.15  264.75  264.75  265.00
 20000101.002750    1    0.88   14.28    8.56    7.76   10.35    5.29  264.77  264.77  265.00
 20000101.002750    2    0.86   14.28    8.70    7.86   10.49    5.06  264.80  264.80  265.00
 20000101.002800    1    0.87   14.28    8.46    7.69   10.16    5.32  264.77  264.77  265.00
 20000101.002800    2    0.85   14.28    8.63    7.82   10.34    5.14  264.75  264.75  265.00
 20000101.002810    1    0.88   14.28    8.56    7.75   10.35    5.29  264.77  264.77  265.00
 20000101.002810    2    0.86   14.28    8.70    7.86   10.49    5.10  264.77  264.77  265.00
 20000101.002820    1    0.87   14.28    8.46    7.69   10.17    5.31  264.77  264.77  265.00
 20000101.002820    2    0.84   14.28    8.63    7.82   10.35    5.10  264.78  264.78  265.00
 20000101.002830    1    0.88   14.28    8.56    7.75   10.35    5.30  264.77  264.77  265.00
 20000101.002830    2    0.85   14.28    8.70    7.85   10.49    5.13  264.76  264.76  265.00
 20000101.002840    1    0.86   14.28    8.46    7.69   10.17    5.30  264.77  264.77  265.00
 20000101.002840    2    0.84   14.28    8.63    7.83   10.36    5.10  264.77  264.77  265.00
 20000101.002850    1    0.88   14.28    8.56    7.75   10.35    5.31  264.77  264.77  265.00
 20000101.002850    2    0.85   14.28    8.70    7.85   10.49    5.10  264.78  264.78  265.00
 20000101.002900    1    0.86   14.28    8.46    7.69   10.17    5.30  264.77  264.77  265.00
 20000101.002900    2    0.84   14.28    8.63    7.82   10.35    5.13  264.76  264.76  265.00
 20000101.002910    1    0.88   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.002910    2    0.85   14.28    8.70    7.85   10.49    5.08  264.78  264.78  265.00
 20000101.002920    1    0.86   14.28    8.46    7.69   10.17    5.30  264.77  264.77  265.00
 20000101.002920    2    0.84   14.28    8.64    7.83   10.36    5.14  264.75  264.75  265.00
 20000101.002930    1    0.88   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.002930    2    0.85   14.28    8.70    7.85   10.49    5.07  264.79  264.79  265.00
 20000101.002940    1    0.86   14.28    8.46    7.69   10.17    5.31  264.77  264.77  265.00
 20000101.002940    2    0.84   14.28    8.63    7.82   10.35    5.14  264.75  264.75  265.00
 20000101.002950    1    0.88   14.28    8.57    7.75   10.35    5.29  264.77  264.77  265.00
 20000101.002950    2    0.85   14.28    8.70    7.86   10.50    5.10  264.77  264.77  265.00
 20000101.003000    1    0.86   14.28    8.46    7.69   10.17    5.31  264.77  264.77  265.00
 20000101.003000    2    0.84   14.28    8.63    7.82   10.35    5.10  264.77  264.77  265.00
 20000101.003010    1    0.87   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.003010    2    0.85   14.28    8.71    7.86   10.50    5.13  264.76  264.76  265.00
 20000101.003020    1    0.86   14.28    8.47    7.69   10.18    5.30  264.78  264.78  265.00
 20000101.003020    2    0.84   14.28    8.64    7.83   10.37    5.10  264.78  264.78  265.00
 20000101.003030    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.003030    2    0.85   14.28    8.70    7.86   10.50    5.11  264.77  264.77  265.00
 20000101.003040    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003040    2    0.84   14.28    8.65    7.83   10.37    5.13  264.76  264.76  265.00
 20000101.003050    1    0.87   14.28    8.58    7.76   10.37    5.31  264.77  264.77  265.00
 20000101.003050    2    0.85   14.28    8.70    7.86   10.50    5.08  264.78  264.78  265.00
 20000101.003100    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003100    2    0.84   14.28    8.64    7.83   10.36    5.15  264.75  264.75  265.00
 20000101.003110    1    0.87   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.003110    2    0.85   14.28    8.70    7.85   10.50    5.07  264.79  264.79  265.00
 20000101.003120    1    0.86   14.28    8.47    7.69   10.18    5.31  264.77  264.77  265.00
 20000101.003120    2    0.84   14.28    8.64    7.82   10.36    5.13  264.75  264.75  265.00
 20000101.003130    1    0.87   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.003130    2    0.85   14.28    8.70    7.85   10.50    5.10  264.78  264.78  265.00
 20000101.003140    1    0.86   14.28    8.47    7.69   10.17    5.31  264.77  264.77  265.00
 20000101.003140    2    0.84   14.28    8.63    7.82   10.35    5.11  264.77  264.77  265.00
 20000101.003150    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.003150    2    0.85   14.28    8.70    7.85   10.50    5.12  264.76  264.76  265.00
 20000101.003200    1    0.86   14.28    8.46    7.69   10.17    5.30  264.77  264.77  265.00
 20000101.003200    2    0.84   14.28    8.63    7.82   10.35    5.10  264.78  264.78  265.00
 20000101.003210    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.003210    2    0.85   14.28    8.70    7.85   10.50    5.11  264.77  264.77  265.00
 20000101.003220    1    0.86   14.28    8.46    7.68   10.17    5.29  264.77  264.77  265.00
 20000101.003220    2    0.84   14.28    8.64    7.82   10.36    5.12  264.77  264.77  265.00
 20000101.003230    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.003230    2    0.85   14.28    8.70    7.85   10.49    5.08  264.78  264.78  265.00
 20000101.003240    1    0.86   14.28    8.46    7.68   10.17    5.30  264.77  264.77  265.00
 20000101.003240    2    0.84   14.28    8.64    7.82   10.36    5.15  264.75  264.75  265.00
 20000101.003250    1    0.87   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.003250    2    0.85   14.28    8.70    7.85   10.50    5.07  264.79  264.79  265.00
 20000101.003300    1    0.86   14.28    8.46    7.68   10.17    5.31  264.77  264.77  265.00
 20000101.003300    2    0.84   14.28    8.64    7.82   10.36    5.14  264.75  264.75  265.00
 20000101.003310    1    0.87   14.28    8.57    7.75   10.36    5.29  264.77  264.77  265.00
 20000101.003310    2    0.85   14.28    8.71    7.86   10.51    5.09  264.78  264.78  265.00
 20000101.003320    1    0.86   14.28    8.47    7.69   10.18    5.31  264.77  264.77  265.00
 20000101.003320    2    0.84   14.28    8.64    7.82   10.36    5.11  264.77  264.77  265.00
 20000101.003330    1    0.87   14.28    8.57    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.003330    2    0.85   14.28    8.71    7.86   10.51    5.12  264.76  264.76  265.00
 20000101.003340    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003340    2    0.84   14.28    8.64    7.83   10.36    5.10  264.78  264.78  265.00
 20000101.003350    1    0.87   14.28    8.58    7.76   10.37    5.32  264.77  264.77  265.00
 20000101.003350    2    0.85   14.28    8.71    7.86   10.51    5.12  264.76  264.76  265.00
 20000101.003400    1    0.86   14.28    8.47    7.69   10.18    5.29  264.77  264.77  265.00
 20000101.003400    2    0.84   14.28    8.65    7.83   10.37    5.12  264.76  264.76  265.00
 20000101.003410    1    0.87   14.28    8.58    7.76   10.37    5.32  264.77  264.77  265.00
 20000101.003410    2    0.85   14.28    8.71    7.86   10.51    5.09  264.78  264.78  265.00
 20000101.003420    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003420    2    0.84   14.28    8.66    7.84   10.38    5.15  264.75  264.75  265.00
 20000101.003430    1    0.87   14.28    8.58    7.76   10.37    5.30  264.77  264.77  265.00
 20000101.003430    2    0.85   14.28    8.72    7.87   10.52    5.08  264.79  264.79  265.00
 20000101.003440    1    0.86   14.28    8.48    7.70   10.19    5.32  264.77  264.77  265.00
 20000101.003440    2    0.84   14.28    8.65    7.83   10.38    5.15  264.75  264.75  265.00
 20000101.003450    1    0.87   14.28    8.58    7.76   10.38    5.30  264.77  264.77  265.00
 20000101.003450    2    0.85   14.28    8.72    7.87   10.52    5.10  264.77  264.77  265.00
 20000101.003500    1    0.86   14.28    8.48    7.69   10.19    5.32  264.77  264.77  265.00
 20000101.003500    2    0.84   14.28    8.65    7.83   10.38    5.11  264.77  264.77  265.00
 20000101.003510    1    0.87   14.28    8.58    7.76   10.38    5.31  264.77  264.77  265.00
 20000101.003510    2    0.85   14.28    8.72    7.87   10.52    5.13  264.76  264.76  265.00
 20000101.003520    1    0.86   14.28    8.48    7.69   10.19    5.30  264.77  264.77  265.00
 20000101.003520    2    0.84   14.28    8.65    7.83   10.37    5.10  264.78  264.78  265.00
 20000101.003530    1    0.87   14.28    8.57    7.75   10.37    5.32  264.76  264.76  265.00
 20000101.003530    2    0.85   14.28    8.71    7.86   10.51    5.12  264.76  264.76  265.00
 20000101.003540    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003540    2    0.84   14.28    8.65    7.83   10.38    5.12  264.76  264.76  265.00
 20000101.003550    1    0.87   14.28    8.58    7.75   10.37    5.32  264.77  264.77  265.00
 20000101.003550    2    0.85   14.28    8.71    7.86   10.51    5.09  264.78  264.78  265.00
 20000101.003600    1    0.86   14.28    8.47    7.69   10.18    5.30  264.77  264.77  265.00
 20000101.003600    2    0.84   14.28    8.65    7.83   10.38    5.15  264.74  264.74  265.00
 20000101.003610    1    0.87   14.28    8.58    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.003610    2    0.85   14.28    8.72    7.86   10.52    5.08  264.78  264.78  265.00
 20000101.003620    1    0.86   14.28    8.47    7.69   10.18    5.32  264.77  264.77  265.00
 20000101.003620    2    0.84   14.28    8.65    7.83   10.37    5.15  264.75  264.75  265.00
 20000101.003630    1    0.87   14.28    8.58    7.75   10.37    5.30  264.77  264.77  265.00
 20000101.003630    2    0.85   14.28    8.72    7.86   10.52    5.10  264.77  264.77  265.00
 20000101.003640    1    0.86   14.28    8.47    7.69   10.18    5.32  264.77  264.77  265.00
 20000101.003640    2    0.84   14.28    8.64    7.82   10.37    5.12  264.76  264.76  265.00
 20000101.003650    1    0.87   14.28    8.57    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.003650    2    0.85   14.28    8.72    7.86   10.52    5.13  264.75  264.75  265.00
 20000101.003700    1    0.86   14.28    8.47    7.68   10.18    5.30  264.77  264.77  265.00
 20000101.003700    2    0.84   14.28    8.65    7.83   10.38    5.10  264.77  264.77  265.00
 20000101.003710    1    0.87   14.28    8.57    7.75   10.37    5.32  264.76  264.76  265.00
 20000101.003710    2    0.85   14.28    8.71    7.85   10.51    5.12  264.76  264.76  265.00
 20000101.003720    1    0.86   14.28    8.47    7.68   10.18    5.30  264.77  264.77  265.00
 20000101.003720    2    0.84   14.28    8.65    7.83   10.38    5.13  264.76  264.76  265.00
 20000101.003730    1    0.87   14.28    8.57    7.75   10.37    5.32  264.77  264.77  265.00
 20000101.003730    2    0.85   14.28    8.71    7.85   10.51    5.09  264.78  264.78  265.00
 20000101.003740    1    0.86   14.28    8.47    7.68   10.18    5.31  264.77  264.77  265.00
 20000101.003740    2    0.84   14.28    8.64    7.82   10.37    5.15  264.74  264.74  265.00
 20000101.003750    1    0.87   14.28    8.57    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.003750    2    0.85   14.28    8.71    7.86   10.51    5.08  264.78  264.78  265.00
 20000101.003800    1    0.86   14.28    8.47    7.68   10.18    5.32  264.77  264.77  265.00
 20000101.003800    2    0.84   14.28    8.64    7.82   10.37    5.14  264.75  264.75  265.00
 20000101.003810    1    0.87   14.28    8.57    7.75   10.37    5.30  264.77  264.77  265.00
 20000101.003810    2    0.85   14.28    8.71    7.85   10.51    5.11  264.77  264.77  265.00
 20000101.003820    1    0.86   14.28    8.46    7.68   10.18    5.31  264.77  264.77  265.00
 20000101.003820    2    0.84   14.28    8.64    7.82   10.36    5.11  264.76  264.76  265.00
 20000101.003830    1    0.87   14.28    8.57    7.75   10.37    5.32  264.77  264.77  265.00
 20000101.003830    2    0.85   14.28    8.71    7.86   10.51    5.13  264.76  264.76  265.00
 20000101.003840    1    0.86   14.28    8.46    7.68   10.18    5.30  264.77  264.77  265.00
 20000101.003840    2    0.84   14.28    8.64    7.82   10.36    5.11  264.77  264.77  265.00
 20000101.003850    1    0.87   14.28    8.57    7.75   10.36    5.32  264.76  264.76  265.00
 20000101.003850    2    0.85   14.28    8.71    7.86   10.51    5.12  264.76  264.76  265.00
 20000101.003900    1    0.86   14.28    8.46    7.68   10.17    5.30  264.77  264.77  265.00
 20000101.003900    2    0.84   14.28    8.64    7.83   10.37    5.13  264.76  264.76  265.00
 20000101.003910    1    0.87   14.28    8.57    7.75   10.37    5.32  264.76  264.76  265.00
 20000101.003910    2    0.85   14.28    8.71    7.85   10.51    5.10  264.77  264.77  265.00
 20000101.003920    1    0.86   14.28    8.47    7.68   10.18    5.31  264.77  264.77  265.00
 20000101.003920    2    0.84   14.28    8.65    7.83   10.37    5.15  264.75  264.75  265.00
 20000101.003930    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.003930    2    0.85   14.28    8.71    7.86   10.51    5.08  264.78  264.78  265.00
 20000101.003940    1    0.86   14.28    8.47    7.68   10.18    5.32  264.76  264.76  265.00
 20000101.003940    2    0.84   14.28    8.64    7.82   10.36    5.14  264.75  264.75  265.00
 20000101.003950    1    0.87   14.28    8.57    7.75   10.36    5.30  264.77  264.77  265.00
 20000101.003950    2    0.85   14.28    8.72    7.87   10.52    5.11  264.77  264.77  265.00
 20000101.004000    1    0.86   14.28    8.47    7.69   10.18    5.32  264.77  264.77  265.00
 20000101.004000    2    0.84   14.28    8.64    7.83   10.37    5.11  264.77  264.77  265.00
 20000101.004010    1    0.87   14.28    8.57    7.75   10.36    5.31  264.77  264.77  265.00
 20000101.004010    2    0.85   14.28    8.72    7.86   10.51    5.14  264.75  264.75  265.00
 20000101.004020    1    0.86   14.28    8.47    7.69   10.18    5.31  264.77  264.77  265.00
 20000101.004020    2    0.84   14.28    8.65    7.84   10.38    5.11  264.77  264.77  265.00
 20000101.004030    1    0.87   14.28    8.58    7.75   10.37    5.32  264.76  264.76  265.00
 20000101.004030    2    0.85   14.28    8.72    7.87   10.52    5.11  264.77  264.77  265.00
 20000101.004040    1    0.86   14.28    8.47    7.69   10.18    5.31  264.77  264.77  265.00
 20000101.004040    2    0.84   14.28    8.66    7.84   10.38    5.14  264.76  264.76  265.00
 20000101.004050    1    0.87   14.28    8.58    7.76   10.37    5.32  264.77  264.77  265.00
 20000101.004050    2    0.85   14.28    8.72    7.87   10.52    5.09  264.78  264.78  265.00
 20000101.004100    1    0.86   14.28    8.47    7.69   10.19    5.31  264.77  264.77  265.00
 20000101.004100    2    0.84   14.28    8.66    7.83   10.38    5.15  264.74  264.74  265.00
 20000101.004110    1    0.87   14.28    8.58    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.004110    2    0.85   14.28    8.72    7.87   10.52    5.09  264.78  264.78  265.00
 20000101.004120    1    0.86   14.28    8.47    7.69   10.19    5.32  264.76  264.76  265.00
 20000101.004120    2    0.84   14.28    8.65    7.83   10.38    5.13  264.76  264.76  265.00
 20000101.004130    1    0.87   14.28    8.58    7.75   10.37    5.31  264.77  264.77  265.00
 20000101.004130    2    0.85   14.28    8.72    7.86   10.53    5.12  264.77  264.77  265.00
 20000101.004140    1    0.86   14.28    8.47    7.69   10.18    5.32  264.77  264.77  265.00
 20000101.004140    2    0.84   14.28    8.65    7.83   10.38    5.11  264.77  264.77  265.00
 20000101.004150    1    0.87   14.28    8.57    7.75   10.37    5.32  264.77  264.77  265.00
 20000101.004150    2    0.85   14.28    8.73    7.87   10.53    5.14  264.75  264.75  265.00
 20000101.004200    1    0.86   14.28    8.47    7.69   10.19    5.31  264.77  264.77  265.00
 20000101.004200    2    0.84   14.28    8.65    7.83   10.39    5.10  264.77  264.77  265.00
 20000101.004210    1    0.87   14.28    8.57    7.75   10.37    5.33  264.76  264.76  265.00
 20000101.004210    2    0.85   14.28    8.72    7.86   10.53    5.13  264.76  264.76  265.00
 20000101.004220    1    0.86   14.28    8.47    7.68   10.19    5.31  264.77  264.77  265.00
 20000101.004220    2    0.84   14.28    8.66    7.83   10.39    5.12  264.76  264.76  265.00
 20000101.004230    1    0.87   14.28    8.57    7.74   10.38    5.33  264.76  264.76  265.00
 20000101.004230    2    0.84   14.28    8.72    7.86   10.53    5.10  264.77  264.77  265.00
 20000101.004240    1    0.86   14.28    8.47    7.68   10.19    5.31  264.77  264.77  265.00
 20000101.004240    2    0.84   14.28    8.66    7.83   10.40    5.15  264.74  264.74  265.00
 20000101.004250    1    0.87   14.28    8.57    7.74   10.38    5.31  264.77  264.77  265.00
 20000101.004250    2    0.84   14.28    8.73    7.86   10.54    5.09  264.78  264.78  265.00
 20000101.004300    1    0.85   14.28    8.47    7.68   10.19    5.33  264.76  264.76  265.00
 20000101.004300    2    0.83   14.28    8.66    7.83   10.39    5.14  264.75  264.75  265.00
 20000101.004310    1    0.87   14.28    8.57    7.74   10.38    5.31  264.77  264.77  265.00
 20000101.004310    2    0.84   14.28    8.73    7.86   10.55    5.12  264.76  264.76  265.00
 20000101.004320    1    0.85   14.28    8.47    7.68   10.20    5.32  264.76  264.76  265.00
 20000101.004320    2    0.83   14.28    8.66    7.82   10.40    5.10  264.77  264.77  265.00
 20000101.004330    1    0.87   14.28    8.57    7.74   10.38    5.33  264.76  264.76  265.00
 20000101.004330    2    0.84   14.28    8.73    7.86   10.54    5.15  264.75  264.75  265.00
 20000101.004340    1    0.85   14.28    8.47    7.67   10.19    5.31  264.77  264.77  265.00
 20000101.004340    2    0.83   14.28    8.66    7.83   10.40    5.09  264.78  264.78  265.00
 20000101.004350    1    0.87   14.28    8.57    7.74   10.38    5.34  264.76  264.76  265.00
 20000101.004350    2    0.84   14.28    8.72    7.86   10.54    5.13  264.76  264.76  265.00
 20000101.004400    1    0.85   14.28    8.47    7.67   10.19    5.31  264.77  264.77  265.00
 20000101.004400    2    0.83   14.28    8.66    7.82   10.40    5.13  264.76  264.76  265.00
 20000101.004410    1    0.87   14.28    8.57    7.73   10.38    5.33  264.76  264.76  265.00
 20000101.004410    2    0.84   14.28    8.72    7.85   10.54    5.10  264.77  264.77  265.00
 20000101.004420    1    0.85   14.28    8.46    7.66   10.19    5.32  264.76  264.76  265.00
 20000101.004420    2    0.83   14.28    8.66    7.82   10.40    5.15  264.75  264.75  265.00
 20000101.004430    1    0.87   14.28    8.57    7.73   10.38    5.32  264.77  264.77  265.00
 20000101.004430    2    0.84   14.28    8.72    7.85   10.54    5.09  264.78  264.78  265.00
 20000101.004440    1    0.85   14.28    8.46    7.66   10.19    5.33  264.76  264.76  265.00
 20000101.004440    2    0.83   14.28    8.65    7.81   10.40    5.15  264.75  264.75  265.00
 20000101.004450    1    0.86   14.28    8.56    7.72   10.38    5.31  264.77  264.77  265.00
 20000101.004450    2    0.84   14.28    8.72    7.85   10.54    5.10  264.77  264.77  265.00
 20000101.004500    1    0.85   14.28    8.46    7.66   10.19    5.33  264.76  264.76  265.00
 20000101.004500    2    0.83   14.28    8.64    7.80   10.38    5.12  264.76  264.76  265.00
 20000101.004510    1    0.86   14.28    8.56    7.72   10.38    5.32  264.77  264.77  265.00
 20000101.004510    2    0.84   14.28    8.72    7.85   10.54    5.15  264.74  264.74  265.00
 20000101.004520    1    0.85   14.28    8.45    7.65   10.18    5.31  264.77  264.77  265.00
 20000101.004520    2    0.83   14.28    8.65    7.81   10.40    5.09  264.78  264.78  265.00
 20000101.004530    1    0.86   14.28    8.56    7.72   10.38    5.34  264.76  264.76  265.00
 20000101.004530    2    0.84   14.28    8.71    7.84   10.53    5.14  264.75  264.75  265.00
 20000101.004540    1    0.85   14.28    8.45    7.65   10.18    5.30  264.77  264.77  265.00
 20000101.004540    2    0.83   14.28    8.65    7.81   10.40    5.13  264.75  264.75  265.00
 20000101.004550    1    0.86   14.28    8.55    7.71   10.37    5.33  264.76  264.76  265.00
 20000101.004550    2    0.84   14.28    8.71    7.83   10.53    5.09  264.78  264.78  265.00
 20000101.004600    1    0.85   14.28    8.45    7.64   10.18    5.31  264.76  264.76  265.00
 20000101.004600    2    0.83   14.28    8.64    7.80   10.39    5.16  264.74  264.74  265.00
 20000101.004610    1    0.86   14.28    8.55    7.71   10.37    5.32  264.77  264.77  265.00
 20000101.004610    2    0.84   14.28    8.71    7.83   10.54    5.09  264.78  264.78  265.00
 20000101.004620    1    0.85   14.28    8.44    7.64   10.18    5.33  264.76  264.76  265.00
 20000101.004620    2    0.83   14.28    8.64    7.79   10.39    5.14  264.75  264.75  265.00
 20000101.004630    1    0.86   14.28    8.55    7.70   10.37    5.31  264.77  264.77  265.00
 20000101.004630    2    0.84   14.28    8.71    7.83   10.54    5.12  264.76  264.76  265.00
 20000101.004640    1    0.85   14.28    8.44    7.63   10.18    5.33  264.76  264.76  265.00
 20000101.004640    2    0.83   14.28    8.63    7.79   10.39    5.12  264.76  264.76  265.00
 20000101.004650    1    0.86   14.28    8.55    7.70   10.37    5.32  264.76  264.76  265.00
 20000101.004650    2    0.84   14.28    8.71    7.83   10.54    5.15  264.75  264.75  265.00
 20000101.004700    1    0.85   14.28    8.44    7.63   10.18    5.31  264.77  264.77  265.00
 20000101.004700    2    0.83   14.28    8.63    7.78   10.39    5.10  264.77  264.77  265.00
 20000101.004710    1    0.86   14.28    8.54    7.69   10.38    5.34  264.76  264.76  265.00
 20000101.004710    2    0.84   14.28    8.71    7.82   10.54    5.14  264.75  264.75  265.00
 20000101.004720    1    0.85   14.28    8.43    7.62   10.18    5.30  264.77  264.77  265.00
 20000101.004720    2    0.83   14.28    8.64    7.79   10.41    5.13  264.76  264.76  265.00
 20000101.004730    1    0.86   14.28    8.54    7.69   10.38    5.34  264.76  264.76  265.00
 20000101.004730    2    0.84   14.28    8.70    7.81   10.54    5.10  264.78  264.78  265.00
 20000101.004740    1    0.85   14.28    8.43    7.62   10.18    5.31  264.77  264.77  265.00
 20000101.004740    2    0.83   14.28    8.64    7.78   10.40    5.18  264.73  264.73  265.00
 20000101.004750    1    0.86   14.28    8.54    7.68   10.38    5.32  264.77  264.77  265.00
 20000101.004750    2    0.84   14.28    8.71    7.81   10.55    5.08  264.79  264.79  265.00
 20000101.004800    1    0.85   14.28    8.43    7.61   10.18    5.33  264.76  264.76  265.00
 20000101.004800    2    0.83   14.28    8.62    7.76   10.38    5.16  264.74  264.74  265.00
 20000101.004810    1    0.86   14.28    8.54    7.68   10.38    5.31  264.77  264.77  265.00
 20000101.004810    2    0.84   14.28    8.70    7.81   10.55    5.13  264.75  264.75  265.00
 20000101.004820    1    0.85   14.28    8.42    7.61   10.18    5.32  264.77  264.77  265.00
 20000101.004820    2    0.83   14.28    8.62    7.76   10.39    5.10  264.78  264.78  265.00
 20000101.004830    1    0.86   14.28    8.53    7.67   10.38    5.33  264.76  264.76  265.00
 20000101.004830    2    0.84   14.28    8.68    7.79   10.53    5.16  264.73  264.73  265.00
 20000101.004840    1    0.85   14.28    8.42    7.60   10.18    5.31  264.77  264.77  265.00
 20000101.004840    2    0.83   14.28    8.62    7.76   10.39    5.10  264.77  264.77  265.00
 20000101.004850    1    0.86   14.28    8.53    7.66   10.38    5.33  264.76  264.76  265.00
 20000101.004850    2    0.84   14.28    8.68    7.78   10.53    5.13  264.76  264.76  265.00
 20000101.004900    1    0.85   14.28    8.42    7.59   10.17    5.31  264.77  264.77  265.00
 20000101.004900    2    0.83   14.28    8.60    7.74   10.38    5.15  264.74  264.74  265.00
 20000101.004910    1    0.86   14.28    8.52    7.66   10.37    5.33  264.77  264.77  265.00
 20000101.004910    2    0.84   14.28    8.68    7.78   10.52    5.10  264.77  264.77  265.00
 20000101.004920    1    0.85   14.28    8.41    7.59   10.17    5.32  264.76  264.76  265.00
 20000101.004920    2    0.83   14.28    8.60    7.74   10.37    5.16  264.74  264.74  265.00
 20000101.004930    1    0.86   14.28    8.52    7.65   10.36    5.31  264.77  264.77  265.00
 20000101.004930    2    0.84   14.28    8.67    7.77   10.51    5.11  264.76  264.76  265.00
 20000101.004940    1    0.85   14.28    8.40    7.58   10.16    5.32  264.77  264.77  265.00
 20000101.004940    2    0.83   14.28    8.60    7.73   10.38    5.14  264.75  264.75  265.00
 20000101.004950    1    0.86   14.28    8.51    7.64   10.36    5.31  264.77  264.77  265.00
 20000101.004950    2    0.84   14.28    8.66    7.76   10.51    5.12  264.76  264.76  265.00
